10683512,2018-03-09T16:23:23,-21.0006,-178.606,540.34,5.7
10720983,2018-03-25T14:28:35,-26.7926,-63.3697,577.24,5.6
10723241,2018-04-02T13:40:34,-20.6588,-63.0058,559.0,6.8
10724451,2018-04-05T09:07:59,-18.3312,-177.8933,507.01,5.8
10764045,2018-04-23T07:37:10,-6.3161,123.6231,638.26,5.4
10764702,2018-04-24T21:57:00,-23.9432,179.8003,531.08,5.5
10767119,2018-05-01T19:47:53,-18.0199,-177.9375,585.0,5.9
10801956,2018-05-10T18:02:28,6.8698,123.762,535.0,5.9
10907822,2018-07-12T06:51:21,-23.337,-179.9115,541.3,5.5
10915622,2018-07-20T10:24:57,-28.0684,-63.2543,587.8,5.6
10923774,2018-07-28T17:07:23,-7.1221,122.7474,577.48,6.0
10936816,2018-08-17T15:35:01,-7.4263,119.8341,529.0,6.5
10937540,2018-08-19T00:19:40,-18.1125,-178.1536,600.0,8.2
10937989,2018-08-20T08:38:00,-18.2465,-178.1738,527.85,5.5
10939656,2018-08-24T09:04:06,-11.0424,-70.8169,609.48,7.1
10941184,2018-08-28T13:09:11,-18.0299,-177.9387,600.62,5.7
10942801,2018-09-01T15:43:00,27.9557,139.913,435.0,5.6
10944714,2018-09-06T05:13:38,-17.9948,-178.5178,528.61,5.5
10944928,2018-09-06T15:49:14,-18.4952,179.3555,617.87,7.9
10946009,2018-09-09T00:06:24,-24.9658,179.8707,489.11,5.5
10948555,2018-09-16T21:11:48,-25.421,178.2059,576.0,6.5
10949287,2018-09-18T12:38:35,-20.5219,-178.2224,516.46,5.5
10950337,2018-09-21T03:40:40,-17.9071,-179.9776,652.35,5.9
10952079,2018-09-26T00:37:33,-18.0181,-178.1053,568.67,5.8
10953779,2018-09-30T10:52:24,-18.3465,-178.0788,564.13,6.7
10955349,2018-10-04T04:16:21,-17.8372,-178.5215,590.03,5.5
10958985,2018-10-13T11:10:22,52.8549,153.2429,461.0,6.7
10966888,2018-11-02T11:01:15,47.8166,146.7181,431.95,5.9
10967590,2018-11-04T07:55:28,7.7518,123.8646,581.0,6.0
10972756,2018-11-18T20:25:45,-17.8972,-178.9,533.6,6.7
10974966,2018-11-27T02:45:32,-17.8868,-178.5701,568.4,5.6
10974984,2018-11-27T03:13:56,-22.1348,-178.8349,548.33,5.0
