Data Set S1
event_ID                  yr   mon  day    hr    min   sec        m0      Mw  mb     lat     lon     depth   fc       stress_drop   rms         nstat
Event_1993_038_13_27_43  1993   2     7    13    27   43.90   3.4100e+25  6.3 6.3   37.699  137.282  11.0   0.1765    4.2660e+00    1.1850e-01   16
Event_1993_044_10_55_55  1993   2    13    10    55   55.70   1.8800e+25  6.1 5.7  -14.907 -176.835  20.0   0.1800    2.4950e+00    1.8880e-01    3
Event_1993_065_10_02_07  1993   3     6    10     2    7.50   6.6800e+25  6.5 5.8  -26.655 -177.263  18.0   0.2140    1.4900e+01    1.2460e-01    4
Event_1993_074_16_08_57  1993   3    15    16     8   57.80   6.3800e+25  6.5 5.9  -26.708  -70.947  29.0   0.1260    2.9040e+00    1.4590e-01    8
Event_1993_079_14_52_01  1993   3    20    14    52    1.00   2.4700e+25  6.2 5.9   29.009   87.356  12.0   0.1965    4.2640e+00    5.4970e-02    8
Event_1993_084_07_08_18  1993   3    25     7     8   18.80   1.0950e+25  6.0 5.7   41.830  143.468  37.3   0.2810    5.5280e+00    1.3680e-01    6
Event_1993_092_08_04_15  1993   4     2     8     4   15.00   7.4000e+24  5.8 5.8  -17.389 -171.837   9.0   0.1835    1.0400e+00    1.0120e-01    4
Event_1993_103_20_07_15  1993   4    13    20     7   15.10   4.9400e+24  5.7 5.6    1.188  126.488  56.1   0.4890    1.3140e+01    9.7140e-02    3
Event_1993_122_11_26_58  1993   5     2    11    26   58.30   5.1200e+25  6.4 6.2  -56.443  -24.529  13.0   0.3570    5.3010e+01    1.3330e-01    6
Event_1993_131_18_26_48  1993   5    11    18    26   48.20   3.3600e+26  7.0 6.1    7.247  126.624  59.0   0.0495    9.2730e-01    1.8490e-01   17
Event_1993_135_21_52_25  1993   5    15    21    52   25.40   2.4600e+26  6.9 6.2   51.353 -178.671  32.0   0.0870    3.6860e+00    1.0360e-01   29
Event_1993_137_23_20_49  1993   5    17    23    20   49.20   1.8300e+25  6.1 6.0   37.139 -117.794   7.0   0.1395    1.1300e+00    1.4110e-01    7
Event_1993_150_14_12_22  1993   5    30    14    12   22.40   5.6400e+24  5.8 5.8   -3.658  142.750   6.0   0.5055    1.6580e+01    1.5690e-01    5
Event_1993_153_08_27_20  1993   6     2     8    27   20.80   5.1400e+24  5.7 5.6   51.485 -178.730  48.6   0.3465    4.8650e+00    1.0470e-01   12
Event_1993_155_10_49_34  1993   6     4    10    49   34.90   1.1700e+25  6.0 5.8    3.765  128.476  20.0   0.2705    5.2690e+00    1.0410e-01    9
Event_1993_163_18_26_45  1993   6    12    18    26   45.60   1.5700e+25  6.1 5.8   -4.357  135.174  10.0   0.3270    1.2490e+01    1.0710e-01    9
Event_1993_163_20_33_26  1993   6    12    20    33   26.30   2.6400e+25  6.2 6.0   51.275  157.636  44.0   0.1080    7.5670e-01    1.0410e-01   19
Event_1993_169_17_57_48  1993   6    18    17    57   48.50   7.0100e+25  6.5 5.9  -28.592 -176.761  11.0   0.0865    1.0320e+00    1.3180e-01   14
Event_1993_171_17_26_30  1993   6    20    17    26   30.50   5.7000e+24  5.8 5.5   -6.960  155.790  41.0   0.2400    1.7930e+00    8.4910e-02    4
Event_1993_187_02_53_03  1993   7     6     2    53    3.90   4.0400e+25  6.3 5.5  -24.797 -112.031  12.8   0.1580    3.6260e+00    9.1990e-02    5
Event_1993_192_17_48_09  1993   7    11    17    48    9.90   5.1500e+24  5.7 5.7   47.631  154.137  31.0   0.3560    5.2870e+00    8.5560e-02    3
Event_1993_201_07_38_18  1993   7    20     7    38   18.80   5.3800e+24  5.8 5.2  -16.812 -172.526  11.6   0.1510    4.2150e-01    1.9300e-01    4
Event_1993_215_12_43_04  1993   8     3    12    43    4.50   1.7600e+25  6.1 6.0   28.705   34.549  15.4   0.1895    2.7250e+00    1.4860e-01    9
Event_1993_219_19_42_43  1993   8     7    19    42   43.60   3.0000e+25  6.3 6.2   42.092  139.866  14.0   0.2050    5.8810e+00    6.8740e-02   16
Event_1993_231_15_21_37  1993   8    19    15    21   37.10   8.0800e+24  5.9 5.4    7.191  126.790  60.5   0.1365    4.6760e-01    1.6980e-01    3
Event_1993_244_14_03_18  1993   9     1    14     3   18.90   3.0900e+25  6.3 5.8    2.969   96.073  33.7   0.2100    6.5110e+00    9.6730e-02   18
Event_1993_253_18_58_52  1993   9    10    18    58   52.90   1.3100e+25  6.0 5.7   14.468  -92.747  16.0   0.1525    1.0570e+00    6.8050e-02    5
Event_1993_255_08_22_34  1993   9    12     8    22   34.60   9.3000e+24  5.9 5.5  -29.596 -177.027  22.5   0.2985    5.6280e+00    1.1970e-01    7
Event_1993_262_14_10_59  1993   9    19    14    10   59.50   4.9400e+25  6.4 5.8   14.318  -93.314  18.0   0.0435    9.2520e-02    1.7170e-01    9
Event_1993_263_10_17_41  1993   9    20    10    17   41.60   1.7900e+25  6.1 5.7    0.753  -29.425   9.0   0.2455    6.0260e+00    7.5010e-02    9
Event_1993_264_03_28_55  1993   9    21     3    28   55.60   1.0850e+25  6.0 5.8   42.305 -122.004  11.0   0.2215    2.6830e+00    1.1430e-01    4
Event_1993_264_05_45_34  1993   9    21     5    45   34.00   1.0070e+25  5.9 5.5   42.345 -122.092  34.6   0.1615    9.6520e-01    1.5040e-01    5
Event_1993_265_12_37_06  1993   9    22    12    37    6.20   1.6500e+25  6.1 6.1   -6.452  155.007  28.0   0.2545    6.1890e+00    1.5260e-01   15
Event_1993_269_03_31_18  1993   9    26     3    31   18.00   3.1200e+25  6.3 6.1   10.054  138.315  10.0   0.1635    3.1030e+00    9.5820e-02   19
Event_1993_270_13_37_32  1993   9    27    13    37   32.90   9.1400e+25  6.6 6.1  -53.692  -51.662  13.4   0.1605    8.5990e+00    9.5760e-02    7
Event_1993_272_22_25_48  1993   9    29    22    25   48.50   2.2100e+25  6.2 6.3   18.060   76.478   7.0   0.2870    1.1890e+01    1.0110e-01   19
Event_1993_273_18_27_53  1993   9    30    18    27   53.30   5.9800e+25  6.5 5.6   15.176  -94.851  19.0   0.0445    1.1990e-01    1.5310e-01   10
Event_1993_275_08_42_32  1993  10     2     8    42   32.80   1.6400e+25  6.1 6.2   38.178   88.693  14.0   0.2500    5.8310e+00    7.5540e-02   15
Event_1993_277_20_54_37  1993  10     4    20    54   37.90   3.3900e+24  5.6 5.7  -21.424 -174.169  20.0   0.2485    1.1840e+00    1.3660e-01    5
Event_1993_286_02_06_00  1993  10    13     2     6    0.10   2.5000e+26  6.9 6.4   -5.844  146.131  25.0   0.1100    7.5710e+00    6.8930e-02   32
Event_1993_287_12_02_35  1993  10    14    12     2   35.80   9.5400e+24  5.9 5.4  -50.393  139.620  15.0   0.3080    6.3420e+00    1.0380e-01    3
Event_1993_289_03_05_31  1993  10    16     3     5   31.00   2.9800e+25  6.2 6.2   -5.877  146.280  27.0   0.1770    3.7600e+00    6.3500e-02   17
Event_1993_289_10_52_26  1993  10    16    10    52   26.20   5.9800e+24  5.8 5.4    7.495  123.451  38.5   0.3805    7.4960e+00    1.7620e-01    3
Event_1993_297_07_52_17  1993  10    24     7    52   17.40   1.0130e+26  6.6 6.2   16.753  -98.758  21.0   0.0560    4.0480e-01    1.1940e-01   10
Event_1993_298_10_07_10  1993  10    25    10     7   10.40   8.7400e+24  5.9 5.7   -5.882  146.035  18.0   0.2580    3.4150e+00    9.3190e-02    7
Event_1993_298_10_27_01  1993  10    25    10    27    1.50   1.2050e+26  6.7 6.4   -5.903  146.080  20.7   0.0925    2.1700e+00    8.4810e-02   13
Event_1993_302_04_09_05  1993  10    29     4     9    5.60   4.6700e+24  5.7 5.8   51.481 -178.154  38.7   0.3840    6.0170e+00    7.4050e-02    6
Event_1993_309_22_37_20  1993  11     5    22    37   20.60   2.1000e+25  6.1 5.6   -3.225  148.397  14.0   0.2260    5.5160e+00    1.8100e-01    7
Event_1993_315_00_28_34  1993  11    11     0    28   34.30   1.1000e+25  6.0 6.3   50.204 -177.431  19.0   0.3630    1.1970e+01    1.3210e-01   15
Event_1993_317_00_16_48  1993  11    13     0    16   48.70   4.1100e+24  5.7 5.8   16.287  -98.690  20.0   0.1370    2.4050e-01    1.2520e-01    3
Event_1993_317_01_18_04  1993  11    13     1    18    4.20   4.0400e+26  7.0 6.5   51.938  158.631  34.0   0.0430    7.3090e-01    1.1800e-01   30
Event_1993_321_11_18_52  1993  11    17    11    18   52.90   1.1700e+25  6.0 6.0   51.812  158.632  33.0   0.2425    3.7960e+00    1.0220e-01   11
Event_1993_323_01_43_23  1993  11    19     1    43   23.80   5.7200e+25  6.4 6.2   54.188 -164.281  16.2   0.2290    1.5630e+01    8.3140e-02   23
Event_1993_326_03_00_55  1993  11    22     3     0   55.30   3.6800e+24  5.6 5.8    5.858  126.225  69.1   0.6400    2.1950e+01    1.2600e-01    5
Event_1993_330_23_20_05  1993  11    26    23    20    5.20   2.4100e+25  6.2 5.8   -9.556  158.261  17.0   0.1925    3.9120e+00    9.3790e-02    5
Event_1993_333_20_28_43  1993  11    29    20    28   43.40   6.2700e+24  5.8 5.6   10.290  126.412  48.9   0.3125    4.3540e+00    1.3530e-01    7
Event_1993_343_04_32_22  1993  12     9     4    32   22.20   2.8600e+26  6.9 6.3    0.496  125.984  15.0   0.0980    6.1250e+00    9.3160e-02   28
Event_1993_343_11_38_30  1993  12     9    11    38   30.80   1.5200e+26  6.7 6.1    0.454  125.922  16.0   0.1090    4.4790e+00    8.1550e-02   14
Event_1993_344_08_59_36  1993  12    10     8    59   36.70   1.3010e+25  6.0 5.8   20.847  121.176  12.0   0.3620    1.4040e+01    1.1910e-01    5
Event_1993_346_17_03_20  1993  12    12    17     3   20.60   8.4800e+24  5.9 5.8    0.289  125.915  23.0   0.3535    8.5230e+00    1.1320e-01    5
Event_1993_350_20_11_25  1993  12    16    20    11   25.10   8.9400e+24  5.9 5.8   53.814  171.411   9.0   0.6845    6.5240e+01    8.5650e-02    5
Event_1993_354_13_56_18  1993  12    20    13    56   18.90   2.6700e+25  6.2 6.1   -6.858  131.357   8.0   0.4675    6.2070e+01    5.9700e-02   12
Event_1994_011_00_51_59  1994   1    11     0    51   59.70   1.6000e+25  6.1 5.9   25.191   97.176  10.0   0.2080    3.2760e+00    1.1760e-01   11
Event_1994_017_12_30_55  1994   1    17    12    30   55.30   1.1800e+26  6.6 6.4   34.164 -118.563  19.0   0.0705    9.4080e-01    1.2320e-01   26
Event_1994_019_01_53_36  1994   1    19     1    53   36.00   1.4600e+26  6.7 6.0   -3.206  136.000  23.0   0.0745    1.3740e+00    7.6240e-02   21
Event_1994_021_02_24_31  1994   1    21     2    24   31.30   3.2400e+26  6.9 0.0    1.043  127.773  20.0   0.0770    3.3660e+00    8.4970e-02   15
Event_1994_032_22_14_22  1994   2     1    22    14   22.90   1.3830e+25  6.0 5.5  -11.270  163.986  35.2   0.1820    1.8970e+00    1.2720e-01    3
Event_1994_036_23_34_08  1994   2     5    23    34    8.60   2.1200e+25  6.2 5.8    0.558   30.081  14.0   0.1155    7.4330e-01    1.5810e-01    8
Event_1994_043_04_16_26  1994   2    12     4    16   26.00   1.0700e+26  6.6 6.3  -10.759 -128.855  15.0   0.0760    1.0690e+00    9.6880e-02   31
Event_1994_043_17_58_25  1994   2    12    17    58   25.00   3.3300e+26  6.9 6.3  -20.543  169.472  28.0   0.0455    7.1370e-01    9.2330e-02   29
Event_1994_045_11_14_25  1994   2    14    11    14   25.10   7.0300e+24  5.8 5.7   51.927  158.852  42.7   0.2545    2.6370e+00    1.8260e-01    7
Event_1994_046_15_08_18  1994   2    15    15     8   18.50   8.5000e+24  5.9 5.7  -20.566  169.518  30.0   0.2245    2.1880e+00    1.1500e-01    3
Event_1994_046_17_07_42  1994   2    15    17     7   42.80   2.2400e+26  6.8 6.0   -4.999  104.255  23.0   0.1280    1.0690e+01    6.8200e-02   14
Event_1994_047_22_03_12  1994   2    16    22     3   12.20   1.2300e+25  6.0 5.6  -20.202  168.972  11.0   0.1510    9.6360e-01    1.2910e-01    3
Event_1994_049_04_19_07  1994   2    18     4    19    7.30   2.8700e+25  6.2 5.5  -45.346   96.268  15.0   0.1955    4.8800e+00    1.2680e-01    3
Event_1994_051_01_54_36  1994   2    20     1    54   36.20   1.1290e+25  6.0 5.6    2.019  126.516  28.8   0.3175    8.2220e+00    9.1730e-02    6
Event_1994_054_08_02_05  1994   2    23     8     2    5.30   1.7200e+25  6.1 6.0   30.788   60.532   6.0   0.2665    7.4070e+00    1.7790e-01   10
Event_1994_055_00_11_12  1994   2    24     0    11   12.80   3.3000e+25  6.3 6.0   30.790   60.510  10.0   0.1615    3.1630e+00    1.4720e-01    3
Event_1994_060_03_49_01  1994   3     1     3    49    1.30   1.3700e+25  6.0 5.8   29.143   52.638  13.0   0.5915    6.4510e+01    1.1340e-01    5
Event_1994_065_08_01_43  1994   3     6     8     1   43.30   6.4800e+24  5.8 5.5  -21.536 -113.746  21.9   0.2815    3.2890e+00    1.7880e-01    3
Event_1994_073_04_30_07  1994   3    14     4    30    7.70   4.1100e+26  7.0 6.1   -1.062  -23.539  18.0   0.1480    3.0320e+01    9.2420e-02   13
Event_1994_074_03_36_21  1994   3    15     3    36   21.60   1.4200e+25  6.0 5.8   11.107  -88.118  15.0   0.0930    2.5990e-01    1.5110e-01    8
Event_1994_095_09_35_46  1994   4     5     9    35   46.80   2.1700e+25  6.2 5.8   51.317 -178.134  20.0   0.1375    1.2840e+00    1.0690e-01   17
Event_1994_096_12_13_48  1994   4     6    12    13   48.60   1.8600e+25  6.1 5.5  -17.332  167.916  17.0   0.1505    1.4430e+00    7.0770e-02    9
Event_1994_098_01_10_41  1994   4     8     1    10   41.60   4.6200e+25  6.4 6.0   40.654  143.698  13.0   0.0910    7.9220e-01    8.1370e-02   24
Event_1994_100_23_45_55  1994   4    10    23    45   55.70   1.5100e+25  6.1 5.9   23.722  126.846  10.0   0.2530    5.5640e+00    6.2420e-02   12
Event_1994_103_04_00_51  1994   4    13     4     0   51.20   5.7600e+24  5.8 5.7   22.773  123.583  10.0   0.4825    1.4720e+01    6.4530e-02    7
Event_1994_103_22_22_29  1994   4    13    22    22   29.00   5.8400e+25  6.4 6.0   -3.159  136.005  29.0   0.2390    1.8140e+01    5.4620e-02   11
Event_1994_108_17_29_56  1994   4    18    17    29   56.30   1.3600e+26  6.7 6.6   -6.445  154.999  26.0   0.0880    2.1090e+00    1.2590e-01   37
Event_1994_111_02_42_15  1994   4    21     2    42   15.50   5.1400e+24  5.7 5.4   -5.629  154.118  37.7   0.2145    1.1540e+00    9.9320e-02    4
Event_1994_111_03_51_44  1994   4    21     3    51   44.80   1.1700e+26  6.6 5.8   -5.699  154.178  28.0   0.0385    1.5190e-01    1.2730e-01   16
Event_1994_113_15_00_53  1994   4    23    15     0   53.00   1.6600e+25  6.1 6.0  -14.173  167.673  11.0   0.1815    2.2580e+00    1.5900e-01   15
Event_1994_117_09_23_27  1994   4    27     9    23   27.20   2.8600e+25  6.2 6.2  -21.506 -173.551  28.0   0.1945    4.7880e+00    1.0600e-01   24
Event_1994_117_14_11_48  1994   4    27    14    11   48.70   1.2520e+25  6.0 5.8   13.084  119.531  10.0   0.4315    2.2890e+01    7.5250e-02    8
Event_1994_120_03_28_39  1994   4    30     3    28   39.10   7.7900e+24  5.9 5.6   31.426  131.329  50.4   0.2755    3.7060e+00    7.1310e-02   12
Event_1994_121_12_00_37  1994   5     1    12     0   37.00   1.6500e+25  6.1 5.9   36.934   67.124  19.0   0.3870    2.1760e+01    1.2090e-01   11
Event_1994_122_17_14_03  1994   5     2    17    14    3.80   1.7200e+25  6.1 6.1   -1.140   97.433  15.0   0.3275    1.3750e+01    7.9250e-02   19
Event_1994_131_08_18_16  1994   5    11     8    18   16.90   5.2600e+25  6.4 6.0   -1.996   99.704  21.0   0.2030    1.0010e+01    8.9090e-02   20
Event_1994_131_21_14_34  1994   5    11    21    14   34.00   1.6400e+25  6.1 5.8   -2.080   99.605  28.0   0.2565    6.2970e+00    5.8640e-02   19
Event_1994_133_20_12_27  1994   5    13    20    12   27.70   8.7200e+24  5.9 5.4    8.010  123.233  48.0   0.3780    1.0720e+01    8.1380e-02    6
Event_1994_138_03_54_02  1994   5    18     3    54    2.90   1.8700e+25  6.1 5.8   44.808  149.434  26.0   0.1895    2.8950e+00    8.1270e-02   20
Event_1994_143_05_36_03  1994   5    23     5    36    3.60   1.8900e+25  6.1 5.7   24.183  122.482  20.0   0.1330    1.0120e+00    6.4260e-02   16
Event_1994_143_15_16_58  1994   5    23    15    16   58.30   8.1300e+24  5.9 5.9   24.101  122.541  26.0   0.2355    2.4160e+00    8.0180e-02   20
Event_1994_145_04_03_40  1994   5    25     4     3   40.80   5.4500e+25  6.4 5.9   -4.181  135.520  15.0   0.3345    4.6410e+01    8.0960e-02   11
Event_1994_145_18_42_19  1994   5    25    18    42   19.10   6.9900e+24  5.8 5.6    7.642   94.208  19.4   0.6230    3.8460e+01    8.2840e-02    6
Event_1994_146_08_26_52  1994   5    26     8    26   52.80   1.0100e+25  5.9 5.7   35.250   -4.089  10.0   0.3025    6.3610e+00    8.0950e-02    5
Event_1994_149_14_11_51  1994   5    29    14    11   51.70   6.5000e+25  6.5 6.2   20.561   94.194  62.4   0.2215    1.6070e+01    1.1100e-01   34
Event_1994_151_17_41_55  1994   5    31    17    41   55.80   1.2370e+25  6.0 6.3    7.391  -72.037  12.0   0.2080    2.5330e+00    1.0240e-01   26
Event_1994_154_11_25_09  1994   6     3    11    25    9.80   5.6700e+24  5.8 5.9    3.459  -78.785   9.0   0.5185    1.7980e+01    8.5220e-02   10
Event_1994_156_01_09_31  1994   6     5     1     9   31.30   3.8000e+25  6.3 6.0   24.455  121.850  11.0   0.1815    5.1700e+00    5.9300e-02   35
Event_1994_164_21_15_04  1994   6    13    21    15    4.90   2.2000e+25  6.2 5.8   -5.525  151.904  18.0   0.1085    6.3940e-01    1.5140e-01    3
Event_1994_166_09_22_57  1994   6    15     9    22   57.70   1.3800e+25  6.0 5.8  -10.329  113.615  20.0   0.1665    1.4490e+00    6.0150e-02   37
Event_1994_169_03_25_19  1994   6    18     3    25   19.50   1.4500e+26  6.7 6.2  -43.109  171.645  14.0   0.0705    1.1560e+00    1.1190e-01   12
Event_1994_171_09_09_04  1994   6    20     9     9    4.00   8.0500e+24  5.9 5.9   29.053   52.671   9.0   0.6915    6.0570e+01    8.2580e-02   18
Event_1994_180_18_22_36  1994   6    29    18    22   36.90   7.7200e+24  5.9 5.8   32.508   93.628  10.0   0.3240    5.9740e+00    9.1410e-02   25
Event_1994_185_21_36_44  1994   7     4    21    36   44.80   5.4000e+25  6.4 6.1   14.887  -97.312  15.0   0.1270    2.5170e+00    8.5500e-02   30
Event_1994_194_02_35_55  1994   7    13     2    35   55.80   6.6300e+26  7.1 6.3  -16.599  167.537  33.7   0.0775    7.0220e+00    6.8480e-02   39
Event_1994_195_00_09_26  1994   7    14     0     9   26.90   8.5600e+24  5.9 5.4  -16.568  167.501  20.0   0.2605    3.4430e+00    8.9760e-02    3
Event_1994_203_16_57_50  1994   7    22    16    57   50.50   1.0460e+25  5.9 5.7   -7.733  158.516  19.0   0.2700    4.6850e+00    8.3660e-02   25
Event_1994_205_17_55_42  1994   7    24    17    55   42.00   4.0100e+25  6.3 5.6  -16.970  167.692  21.0   0.1075    1.1340e+00    7.5160e-02   19
Event_1994_210_00_17_48  1994   7    29     0    17   48.60   6.0400e+24  5.8 5.9   52.389 -168.370  11.0   0.2775    2.9370e+00    4.4160e-02   35
Event_1994_210_07_53_31  1994   7    29     7    53   31.70   7.1000e+24  5.8 5.5  -16.963  167.865  14.0   0.2410    2.2610e+00    1.1270e-01    4
Event_1994_216_22_15_37  1994   8     4    22    15   37.80   2.6000e+25  6.2 6.1   -6.337  131.556  40.0   0.4660    5.9870e+01    4.3680e-02   20
Event_1994_223_20_42_09  1994   8    11    20    42    9.40   6.6300e+24  5.8 5.8  -21.612 -173.674  31.0   0.2570    2.5610e+00    8.3730e-02   11
Event_1994_226_01_31_14  1994   8    14     1    31   14.80   2.9800e+25  6.2 6.1   44.721  150.006  19.0   0.1935    4.9130e+00    9.5510e-02   10
Event_1994_228_10_09_34  1994   8    16    10     9   34.60   4.7700e+24  5.7 5.8   37.908  142.489  20.0   0.5455    1.7620e+01    8.2020e-02   27
Event_1994_230_04_42_59  1994   8    18     4    42   59.60   7.5600e+25  6.5 6.1   44.784  150.119  15.0   0.1340    4.1390e+00    6.5900e-02   37
Event_1994_231_21_02_45  1994   8    19    21     2   45.00   4.8100e+24  5.7 5.5   17.959   96.420  12.0   0.5445    1.7670e+01    1.2930e-01   15
Event_1994_232_04_38_51  1994   8    20     4    38   51.60   2.5500e+25  6.2 6.1   44.724  149.165  24.0   0.1420    1.6610e+00    6.2770e-02   47
Event_1994_233_15_56_01  1994   8    21    15    56    1.80   1.2500e+25  6.0 5.7   56.741  118.007  12.0   0.1830    1.7430e+00    9.5940e-02   40
Event_1994_240_18_37_19  1994   8    28    18    37   19.70   8.4400e+25  6.6 6.0   44.870  150.035  19.0   0.0880    1.3090e+00    6.8560e-02   57
Event_1994_244_15_15_53  1994   9     1    15    15   53.20   3.8800e+26  7.0 6.6   40.381 -125.778  10.8   0.1000    8.8290e+00    1.4250e-01   38
Event_1994_255_22_43_52  1994   9    12    22    43   52.80   9.8400e+24  5.9 5.5  -15.401 -172.937  15.0   0.2045    1.9150e+00    9.2380e-02    3
Event_1994_256_04_28_01  1994   9    13     4    28    1.00   1.5200e+25  6.1 5.8   29.236  129.904  34.0   0.1455    1.0650e+00    1.0130e-01   25
Event_1994_256_10_01_34  1994   9    13    10     1   34.80   1.3500e+25  6.0 5.8    7.104  -76.659  14.0   0.3350    1.1550e+01    7.5470e-02   12
Event_1994_259_06_20_18  1994   9    16     6    20   18.30   1.2500e+26  6.7 6.5   22.555  118.719  13.0   0.0660    8.1770e-01    1.5560e-01   55
